order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount
18191,05/26/2023,05/27/2023,First Class,CUST-709,PD-372,7,0.1
18192,11/07/2022,11/10/2022,Second Class,CUST-892,PD-613,5,0.3
18193,08/06/2023,08/09/2023,Second Class,CUST-219,PD-853,4,0.0
18194,11/06/2021,11/13/2021,Standard Class,CUST-980,PD-495,13,0.0
18195,09/16/2022,09/20/2022,Standard Class,CUST-479,PD-503,10,0.0
18196,09/09/2022,09/12/2022,Second Class,CUST-532,PD-427,10,0.0
18197,03/23/2023,03/26/2023,Second Class,CUST-710,PD-292,1,0.2
18198,05/24/2024,05/28/2024,Standard Class,CUST-264,PD-1516,10,0.0
18199,01/23/2023,01/26/2023,Second Class,CUST-343,PD-467,6,0.1
18200,04/02/2020,04/05/2020,Second Class,CUST-619,PD-1091,13,0.2
18201,05/30/2023,06/06/2023,Standard Class,CUST-361,PD-761,6,0.1
18202,06/03/2020,06/07/2020,Standard Class,CUST-11,PD-1056,7,0.0
18203,09/23/2021,09/24/2021,First Class,CUST-67,PD-451,7,0.0
18204,04/04/2021,04/07/2021,Second Class,CUST-353,PD-666,9,0.0
18205,02/24/2024,02/27/2024,Second Class,CUST-217,PD-753,12,0.0
18206,10/25/2020,10/30/2020,Standard Class,CUST-142,PD-749,8,0.0
18207,04/11/2024,04/17/2024,Standard Class,CUST-159,PD-1469,2,0.0
18208,02/22/2023,02/28/2023,Standard Class,CUST-6,PD-727,2,0.2
18209,06/06/2023,06/09/2023,Second Class,CUST-229,PD-516,5,0.2
18210,07/12/2023,07/16/2023,Standard Class,CUST-905,PD-1249,1,0.0
18211,02/02/2020,02/09/2020,Standard Class,CUST-627,PD-527,2,0.0
18212,08/23/2020,08/26/2020,Second Class,CUST-637,PD-1239,14,0.3
18213,09/19/2021,09/23/2021,Standard Class,CUST-607,PD-274,14,0.0
18214,07/19/2022,07/22/2022,Second Class,CUST-965,PD-1199,3,0.0
18215,05/13/2023,05/16/2023,Second Class,CUST-477,PD-1461,10,0.0
18216,09/27/2024,10/01/2024,Standard Class,CUST-586,PD-279,11,0.0
18217,01/28/2022,02/01/2022,Standard Class,CUST-686,PD-24,8,0.0
18218,02/07/2023,02/10/2023,Second Class,CUST-760,PD-160,13,0.0
18219,11/04/2021,11/07/2021,Second Class,CUST-175,PD-1464,6,0.0
18220,04/30/2022,05/07/2022,Standard Class,CUST-508,PD-555,12,0.0
18221,03/11/2021,03/14/2021,Second Class,CUST-404,PD-151,6,0.1
18222,09/04/2023,09/09/2023,Standard Class,CUST-45,PD-227,4,0.1
18223,07/13/2020,07/18/2020,Standard Class,CUST-516,PD-973,10,0.0
18224,11/24/2023,11/30/2023,Standard Class,CUST-143,PD-215,13,0.0
18225,09/23/2022,09/28/2022,Standard Class,CUST-899,PD-26,5,0.2
18226,01/03/2022,01/06/2022,Second Class,CUST-590,PD-1428,7,0.0
18227,10/10/2022,10/13/2022,Second Class,CUST-547,PD-1126,10,0.0
18228,07/24/2020,07/29/2020,Standard Class,CUST-703,PD-121,3,0.2
18229,05/05/2024,05/09/2024,Standard Class,CUST-432,PD-1196,8,0.2
18230,03/24/2021,03/27/2021,Second Class,CUST-713,PD-1569,3,0.0
18231,04/17/2024,04/17/2024,Same Day,CUST-149,PD-193,9,0.0
18232,08/18/2023,08/22/2023,Standard Class,CUST-340,PD-1552,11,0.0
18233,08/04/2023,08/07/2023,Second Class,CUST-248,PD-852,5,0.0
18234,01/06/2021,01/10/2021,Standard Class,CUST-496,PD-545,4,0.0
18235,04/23/2023,04/28/2023,Standard Class,CUST-566,PD-808,1,0.0
18236,04/04/2021,04/07/2021,Second Class,CUST-199,PD-304,12,0.2
18237,07/15/2024,07/20/2024,Standard Class,CUST-548,PD-1495,11,0.0
18238,10/25/2024,10/28/2024,Second Class,CUST-683,PD-514,8,0.2
18239,06/18/2020,06/25/2020,Standard Class,CUST-374,PD-592,4,0.0
18240,11/02/2023,11/09/2023,Standard Class,CUST-715,PD-953,3,0.1
18241,04/16/2022,04/19/2022,Second Class,CUST-467,PD-743,12,0.3
18242,10/23/2023,10/27/2023,Standard Class,CUST-959,PD-781,6,0.0
18243,04/15/2024,04/21/2024,Standard Class,CUST-391,PD-1394,7,0.0
18244,04/27/2022,04/30/2022,Second Class,CUST-163,PD-623,7,0.1
18245,10/16/2024,10/23/2024,Standard Class,CUST-334,PD-1273,1,0.0
18246,03/20/2022,03/27/2022,Standard Class,CUST-111,PD-1156,5,0.0
18247,10/26/2024,11/02/2024,Standard Class,CUST-847,PD-863,10,0.0
18248,02/28/2020,03/02/2020,Second Class,CUST-362,PD-509,10,0.0
18249,03/24/2023,03/27/2023,Second Class,CUST-815,PD-680,6,0.0
18250,07/07/2021,07/11/2021,Standard Class,CUST-365,PD-910,12,0.0
18251,12/12/2023,12/16/2023,Standard Class,CUST-756,PD-948,8,0.0
18252,03/16/2021,03/21/2021,Standard Class,CUST-887,PD-1022,12,0.0
18253,05/08/2024,05/11/2024,Second Class,CUST-136,PD-834,10,0.2
18254,07/30/2020,08/02/2020,Second Class,CUST-738,PD-690,8,0.1
18255,03/02/2023,03/02/2023,Same Day,CUST-840,PD-1386,3,0.1
18256,05/18/2022,05/21/2022,Second Class,CUST-229,PD-852,1,0.0
18257,05/27/2024,06/03/2024,Standard Class,CUST-681,PD-467,14,0.0
18258,10/28/2024,10/31/2024,Second Class,CUST-245,PD-1420,5,0.1
18259,01/26/2022,01/29/2022,Second Class,CUST-950,PD-982,9,0.0
18260,01/27/2021,02/01/2021,Standard Class,CUST-909,PD-1138,3,0.1
18261,03/12/2024,03/19/2024,Standard Class,CUST-816,PD-224,11,0.1
18262,07/20/2021,07/24/2021,Standard Class,CUST-550,PD-286,13,0.1
18263,04/10/2021,04/14/2021,Standard Class,CUST-258,PD-912,1,0.0
18264,07/21/2024,07/24/2024,Second Class,CUST-398,PD-799,13,0.0
18265,03/21/2020,03/24/2020,Second Class,CUST-166,PD-1010,10,0.2
18266,06/16/2023,06/19/2023,Second Class,CUST-703,PD-607,5,0.0
18267,07/04/2024,07/08/2024,Standard Class,CUST-379,PD-126,14,0.7
18268,11/21/2022,11/24/2022,Second Class,CUST-781,PD-1499,14,0.0
18269,06/17/2023,06/20/2023,Second Class,CUST-904,PD-166,11,0.0
18270,11/06/2024,11/11/2024,Standard Class,CUST-411,PD-111,5,0.0
18271,04/20/2021,04/26/2021,Standard Class,CUST-695,PD-304,9,0.0
18272,12/21/2021,12/24/2021,Second Class,CUST-386,PD-1221,10,0.0
18273,10/12/2020,10/16/2020,Standard Class,CUST-760,PD-970,10,0.0
18274,07/23/2020,07/28/2020,Standard Class,CUST-987,PD-271,14,0.0
18275,04/02/2023,04/09/2023,Standard Class,CUST-126,PD-433,8,0.0
18276,04/16/2021,04/22/2021,Standard Class,CUST-356,PD-1178,5,0.1
18277,08/06/2024,08/09/2024,Second Class,CUST-58,PD-1035,13,0.0
18278,05/16/2020,05/19/2020,Second Class,CUST-309,PD-758,5,0.0
18279,02/12/2024,02/13/2024,First Class,CUST-820,PD-1152,3,0.0
18280,10/20/2023,10/26/2023,Standard Class,CUST-910,PD-1055,3,0.0
18281,08/22/2020,08/25/2020,Second Class,CUST-474,PD-724,8,0.0
18282,03/30/2022,04/02/2022,Second Class,CUST-635,PD-751,1,0.0
18283,07/22/2021,07/25/2021,Second Class,CUST-246,PD-1114,12,0.0
18284,03/08/2022,03/11/2022,Second Class,CUST-130,PD-1147,10,0.2
18285,06/05/2022,06/12/2022,Standard Class,CUST-866,PD-205,1,0.1
18286,05/03/2022,05/10/2022,Standard Class,CUST-688,PD-1167,7,0.0
18287,09/29/2023,10/05/2023,Standard Class,CUST-153,PD-432,5,0.0
18288,06/30/2020,07/03/2020,Second Class,CUST-950,PD-809,13,0.4
18289,11/04/2021,11/11/2021,Standard Class,CUST-298,PD-1083,2,0.0
18290,07/20/2021,07/23/2021,Second Class,CUST-607,PD-841,5,0.0
18291,05/24/2024,05/31/2024,Standard Class,CUST-623,PD-745,11,0.0
18292,12/29/2020,01/05/2021,Standard Class,CUST-982,PD-218,11,0.0
18293,08/22/2020,08/28/2020,Standard Class,CUST-402,PD-1148,8,0.0
18294,06/21/2022,06/24/2022,Second Class,CUST-206,PD-822,12,0.0
18295,05/13/2020,05/17/2020,Standard Class,CUST-194,PD-1550,8,0.4
18296,01/19/2022,01/22/2022,Second Class,CUST-900,PD-1500,10,0.0
18297,08/08/2020,08/14/2020,Standard Class,CUST-452,PD-83,5,0.0
18298,12/29/2023,01/02/2024,Standard Class,CUST-646,PD-859,10,0.0
18299,08/26/2020,08/29/2020,Second Class,CUST-177,PD-350,12,0.0
18300,05/26/2020,05/31/2020,Standard Class,CUST-706,PD-1134,13,0.3
18301,10/28/2023,11/01/2023,Standard Class,CUST-368,PD-122,2,0.0
18302,11/12/2020,11/19/2020,Standard Class,CUST-740,PD-25,14,0.0
18303,12/23/2020,12/26/2020,Second Class,CUST-944,PD-1284,8,0.1
18304,10/11/2020,10/15/2020,Standard Class,CUST-945,PD-651,12,0.0
18305,11/20/2023,11/23/2023,Second Class,CUST-615,PD-225,3,0.0
18306,12/28/2021,01/02/2022,Standard Class,CUST-524,PD-382,7,0.0
18307,03/08/2021,03/13/2021,Standard Class,CUST-850,PD-750,12,0.0
18308,07/01/2023,07/04/2023,Second Class,CUST-336,PD-656,6,0.0
18309,01/28/2024,02/02/2024,Standard Class,CUST-617,PD-874,8,0.1
18310,06/20/2022,06/27/2022,Standard Class,CUST-903,PD-1370,12,0.1
18311,03/22/2021,03/23/2021,First Class,CUST-5,PD-1600,10,0.0
18312,03/20/2022,03/24/2022,Standard Class,CUST-812,PD-1519,10,0.1
18313,01/14/2024,01/19/2024,Standard Class,CUST-682,PD-874,14,0.0
18314,11/20/2023,11/27/2023,Standard Class,CUST-163,PD-731,6,0.2
18315,02/11/2022,02/14/2022,Second Class,CUST-191,PD-1295,1,0.0
18316,05/18/2020,05/19/2020,First Class,CUST-712,PD-479,1,0.0
18317,04/21/2024,04/21/2024,Same Day,CUST-924,PD-378,14,0.2
18318,06/06/2020,06/13/2020,Standard Class,CUST-890,PD-116,5,0.0
18319,08/03/2021,08/09/2021,Standard Class,CUST-571,PD-396,5,0.0
18320,07/21/2023,07/25/2023,Standard Class,CUST-280,PD-659,1,0.2
18321,05/13/2021,05/14/2021,First Class,CUST-904,PD-1173,11,0.0
18322,08/21/2021,08/24/2021,Second Class,CUST-636,PD-997,2,0.1
18323,02/22/2022,03/01/2022,Standard Class,CUST-63,PD-316,13,0.0
18324,10/27/2021,11/02/2021,Standard Class,CUST-14,PD-1072,1,0.1
18325,01/03/2023,01/10/2023,Standard Class,CUST-362,PD-1528,11,0.3
18326,04/05/2022,04/12/2022,Standard Class,CUST-194,PD-1487,12,0.0
18327,02/09/2021,02/16/2021,Standard Class,CUST-64,PD-1420,2,0.0
18328,03/06/2023,03/09/2023,Second Class,CUST-351,PD-15,14,0.0
18329,03/19/2023,03/22/2023,Second Class,CUST-277,PD-1502,7,0.0
18330,11/23/2020,11/26/2020,Second Class,CUST-527,PD-550,6,0.2
18331,08/06/2023,08/09/2023,Second Class,CUST-748,PD-874,8,0.0
18332,09/16/2024,09/22/2024,Standard Class,CUST-729,PD-161,7,0.0
18333,03/11/2023,03/14/2023,Second Class,CUST-356,PD-470,5,0.0
18334,12/15/2021,12/18/2021,Second Class,CUST-972,PD-11,5,0.1
18335,01/27/2023,02/03/2023,Standard Class,CUST-127,PD-897,10,0.0
18336,04/25/2020,05/01/2020,Standard Class,CUST-113,PD-1155,8,0.0
18337,07/27/2024,08/02/2024,Standard Class,CUST-583,PD-304,5,0.0
18338,03/28/2022,04/01/2022,Standard Class,CUST-645,PD-1059,7,0.0
18339,08/18/2021,08/25/2021,Standard Class,CUST-582,PD-175,9,0.0
18340,10/08/2020,10/12/2020,Standard Class,CUST-262,PD-156,2,0.0
18341,03/13/2023,03/16/2023,Second Class,CUST-438,PD-681,7,0.2
18342,03/06/2021,03/11/2021,Standard Class,CUST-905,PD-1411,4,0.0
18343,02/23/2023,02/26/2023,Second Class,CUST-43,PD-422,8,0.0
18344,08/31/2023,09/04/2023,Standard Class,CUST-265,PD-695,1,0.2
18345,07/20/2023,07/25/2023,Standard Class,CUST-630,PD-1500,10,0.0
18346,03/28/2024,03/31/2024,Second Class,CUST-349,PD-1192,3,0.0
18347,07/06/2022,07/09/2022,Second Class,CUST-661,PD-264,5,0.4
18348,11/27/2021,12/04/2021,Standard Class,CUST-519,PD-1581,1,0.0
18349,09/04/2024,09/11/2024,Standard Class,CUST-629,PD-1522,1,0.1
18350,09/10/2023,09/14/2023,Standard Class,CUST-725,PD-1159,4,0.2
18351,06/29/2024,07/04/2024,Standard Class,CUST-903,PD-1093,5,0.0
18352,09/19/2022,09/22/2022,Second Class,CUST-380,PD-1604,6,0.0
18353,09/12/2022,09/17/2022,Standard Class,CUST-481,PD-1606,2,0.0
18354,07/07/2024,07/11/2024,Standard Class,CUST-905,PD-1069,12,0.0
18355,02/13/2024,02/16/2024,Second Class,CUST-760,PD-410,4,0.0
18356,02/01/2023,02/04/2023,Second Class,CUST-125,PD-867,7,0.0
18357,01/22/2020,01/22/2020,Same Day,CUST-962,PD-1080,13,0.1
18358,04/06/2024,04/13/2024,Standard Class,CUST-944,PD-1312,9,0.0
18359,02/02/2023,02/06/2023,Standard Class,CUST-90,PD-383,14,0.1
18360,07/11/2023,07/12/2023,First Class,CUST-89,PD-1152,10,0.2
18361,03/08/2022,03/15/2022,Standard Class,CUST-909,PD-542,6,0.0
18362,11/12/2024,11/15/2024,Second Class,CUST-492,PD-767,11,0.0
18363,09/17/2020,09/22/2020,Standard Class,CUST-341,PD-1323,10,0.0
18364,07/23/2023,07/30/2023,Standard Class,CUST-310,PD-195,8,0.2
18365,10/02/2023,10/06/2023,Standard Class,CUST-133,PD-414,5,0.0
18366,09/13/2020,09/16/2020,Second Class,CUST-113,PD-516,3,0.0
18367,06/25/2021,06/28/2021,Second Class,CUST-602,PD-168,1,0.0
18368,09/14/2023,09/21/2023,Standard Class,CUST-504,PD-707,1,0.0
18369,05/09/2024,05/14/2024,Standard Class,CUST-763,PD-223,12,0.0
18370,01/31/2021,02/06/2021,Standard Class,CUST-157,PD-1378,4,0.0
18371,04/06/2020,04/11/2020,Standard Class,CUST-594,PD-150,2,0.0
18372,10/22/2021,10/26/2021,Standard Class,CUST-868,PD-1260,8,0.0
18373,02/14/2020,02/19/2020,Standard Class,CUST-619,PD-2,10,0.0
18374,06/14/2024,06/18/2024,Standard Class,CUST-845,PD-726,7,0.2
18375,12/01/2021,12/02/2021,First Class,CUST-984,PD-81,11,0.0
18376,09/09/2024,09/12/2024,Second Class,CUST-40,PD-1042,3,0.0
18377,02/09/2020,02/12/2020,Second Class,CUST-39,PD-1289,7,0.0
18378,05/24/2024,05/27/2024,Second Class,CUST-620,PD-1004,9,0.0
18379,08/14/2023,08/15/2023,First Class,CUST-471,PD-533,5,0.0
18380,08/01/2020,08/05/2020,Standard Class,CUST-680,PD-1121,10,0.0
18381,05/31/2023,06/05/2023,Standard Class,CUST-770,PD-1504,1,0.3
18382,11/12/2022,11/17/2022,Standard Class,CUST-72,PD-928,12,0.0
18383,02/10/2020,02/16/2020,Standard Class,CUST-413,PD-93,7,0.0
18384,04/10/2020,04/14/2020,Standard Class,CUST-103,PD-135,1,0.1
18385,12/18/2023,12/25/2023,Standard Class,CUST-692,PD-560,3,0.0
18386,11/27/2020,12/02/2020,Standard Class,CUST-389,PD-1525,10,0.0
18387,10/06/2021,10/11/2021,Standard Class,CUST-522,PD-956,1,0.0
18388,04/10/2021,04/13/2021,Second Class,CUST-487,PD-873,7,0.0
18389,12/18/2021,12/22/2021,Standard Class,CUST-845,PD-821,2,0.0
18390,03/27/2024,03/31/2024,Standard Class,CUST-635,PD-886,10,0.2
18391,08/08/2023,08/09/2023,First Class,CUST-567,PD-525,12,0.0
18392,10/12/2020,10/15/2020,Second Class,CUST-198,PD-122,5,0.0
18393,04/13/2022,04/16/2022,Second Class,CUST-110,PD-159,9,0.1
18394,01/17/2020,01/24/2020,Standard Class,CUST-560,PD-630,12,0.2
18395,07/01/2023,07/04/2023,Second Class,CUST-701,PD-1496,1,0.0
18396,12/09/2023,12/15/2023,Standard Class,CUST-356,PD-1554,12,0.1
18397,08/08/2022,08/11/2022,Second Class,CUST-712,PD-26,9,0.0
18398,08/04/2020,08/08/2020,Standard Class,CUST-303,PD-1343,11,0.0
18399,03/30/2021,04/06/2021,Standard Class,CUST-611,PD-1202,13,0.4
18400,12/14/2022,12/18/2022,Standard Class,CUST-630,PD-853,4,0.0
18401,01/02/2022,01/05/2022,Second Class,CUST-698,PD-1072,11,0.1
18402,03/19/2023,03/26/2023,Standard Class,CUST-49,PD-158,3,0.1
18403,05/07/2023,05/12/2023,Standard Class,CUST-648,PD-1137,12,0.0
18404,03/08/2024,03/09/2024,First Class,CUST-163,PD-723,10,0.1
18405,08/26/2020,08/31/2020,Standard Class,CUST-945,PD-953,2,0.1
18406,05/08/2023,05/13/2023,Standard Class,CUST-770,PD-897,4,0.0
18407,08/16/2024,08/21/2024,Standard Class,CUST-297,PD-1132,12,0.2
18408,04/02/2021,04/03/2021,First Class,CUST-612,PD-1124,2,0.0
18409,03/07/2024,03/13/2024,Standard Class,CUST-365,PD-1206,7,0.0
18410,06/26/2020,07/03/2020,Standard Class,CUST-872,PD-503,14,0.0
18411,09/28/2022,10/03/2022,Standard Class,CUST-859,PD-377,6,0.0
18412,10/15/2024,10/20/2024,Standard Class,CUST-351,PD-1209,2,0.1
18413,07/07/2024,07/13/2024,Standard Class,CUST-91,PD-344,4,0.0
18414,10/02/2023,10/05/2023,Second Class,CUST-629,PD-712,13,0.1
18415,07/20/2021,07/25/2021,Standard Class,CUST-881,PD-83,9,0.0
18416,08/31/2024,09/05/2024,Standard Class,CUST-520,PD-1581,4,0.0
18417,04/16/2024,04/20/2024,Standard Class,CUST-694,PD-1572,10,0.0
18418,06/05/2022,06/10/2022,Standard Class,CUST-624,PD-740,6,0.0
18419,10/02/2021,10/06/2021,Standard Class,CUST-702,PD-552,13,0.0
18420,11/12/2023,11/12/2023,Same Day,CUST-518,PD-893,7,0.0
18421,02/02/2021,02/09/2021,Standard Class,CUST-89,PD-1432,4,0.1
18422,01/01/2024,01/04/2024,Second Class,CUST-309,PD-691,8,0.0
18423,05/17/2022,05/21/2022,Standard Class,CUST-168,PD-1560,5,0.0
18424,07/29/2020,07/30/2020,First Class,CUST-541,PD-1375,13,0.0
18425,01/06/2023,01/13/2023,Standard Class,CUST-825,PD-513,1,0.1
18426,05/11/2024,05/15/2024,Standard Class,CUST-126,PD-793,13,0.2
18427,08/02/2020,08/02/2020,Same Day,CUST-96,PD-800,3,0.0
18428,11/23/2020,11/26/2020,Second Class,CUST-183,PD-658,12,0.0
18429,02/08/2024,02/15/2024,Standard Class,CUST-334,PD-1234,3,0.1
18430,10/16/2021,10/21/2021,Standard Class,CUST-630,PD-207,11,0.0
18431,04/14/2024,04/17/2024,Second Class,CUST-590,PD-868,10,0.0
18432,06/25/2022,06/30/2022,Standard Class,CUST-781,PD-1460,12,0.0
18433,09/22/2024,09/27/2024,Standard Class,CUST-718,PD-717,1,0.2
18434,03/27/2023,03/31/2023,Standard Class,CUST-336,PD-797,12,0.0
18435,09/28/2021,10/05/2021,Standard Class,CUST-96,PD-444,2,0.0
18436,09/14/2024,09/18/2024,Standard Class,CUST-389,PD-586,4,0.0
18437,05/14/2021,05/21/2021,Standard Class,CUST-69,PD-1381,9,0.0
18438,05/04/2024,05/08/2024,Standard Class,CUST-663,PD-999,1,0.2
18439,09/06/2021,09/06/2021,Same Day,CUST-918,PD-1132,8,0.0
18440,12/10/2021,12/16/2021,Standard Class,CUST-941,PD-1609,13,0.0
18441,07/12/2021,07/19/2021,Standard Class,CUST-479,PD-1081,12,0.2
18442,11/22/2023,11/26/2023,Standard Class,CUST-313,PD-180,7,0.0
18443,04/13/2021,04/16/2021,Second Class,CUST-806,PD-1608,7,0.0
18444,05/04/2020,05/07/2020,Second Class,CUST-930,PD-1286,10,0.0
18445,07/30/2024,08/04/2024,Standard Class,CUST-937,PD-1138,2,0.0
18446,07/14/2022,07/17/2022,Second Class,CUST-71,PD-1533,9,0.1
18447,06/03/2020,06/06/2020,Second Class,CUST-339,PD-1529,12,0.0
18448,09/27/2024,09/30/2024,Second Class,CUST-299,PD-1488,7,0.0
18449,04/28/2020,05/01/2020,Second Class,CUST-236,PD-861,12,0.0
18450,03/01/2024,03/04/2024,Second Class,CUST-516,PD-850,1,0.0
18451,11/19/2020,11/25/2020,Standard Class,CUST-322,PD-517,10,0.0
18452,10/24/2023,10/29/2023,Standard Class,CUST-920,PD-777,14,0.1
18453,02/06/2022,02/10/2022,Standard Class,CUST-218,PD-1295,6,0.0
18454,05/29/2024,06/03/2024,Standard Class,CUST-724,PD-1012,14,0.0
18455,01/08/2020,01/13/2020,Standard Class,CUST-51,PD-1144,7,0.0
18456,02/02/2020,02/05/2020,Second Class,CUST-996,PD-407,13,0.0
18457,05/08/2022,05/14/2022,Standard Class,CUST-106,PD-1432,9,0.0
18458,10/10/2023,10/13/2023,Second Class,CUST-686,PD-251,4,0.2
18459,07/24/2022,07/30/2022,Standard Class,CUST-722,PD-513,10,0.2
18460,08/15/2020,08/21/2020,Standard Class,CUST-75,PD-347,3,0.0
18461,08/05/2023,08/11/2023,Standard Class,CUST-213,PD-841,9,0.1
18462,02/11/2023,02/14/2023,Second Class,CUST-146,PD-317,2,0.0
18463,01/18/2020,01/21/2020,Second Class,CUST-304,PD-834,10,0.0
18464,11/30/2020,12/06/2020,Standard Class,CUST-333,PD-1098,8,0.0
18465,08/02/2021,08/06/2021,Standard Class,CUST-948,PD-293,13,0.2
18466,01/30/2020,02/02/2020,Second Class,CUST-950,PD-648,9,0.0
18467,10/26/2020,10/31/2020,Standard Class,CUST-807,PD-570,9,0.0
18468,08/29/2024,09/01/2024,Second Class,CUST-303,PD-889,14,0.0
18469,09/17/2021,09/21/2021,Standard Class,CUST-929,PD-988,12,0.0
18470,11/08/2023,11/11/2023,Second Class,CUST-285,PD-997,4,0.0
18471,04/14/2023,04/15/2023,First Class,CUST-971,PD-1285,4,0.0
18472,08/14/2022,08/19/2022,Standard Class,CUST-781,PD-77,10,0.0
18473,01/26/2022,01/29/2022,Second Class,CUST-280,PD-472,2,0.0
18474,06/10/2023,06/17/2023,Standard Class,CUST-140,PD-1263,6,0.0
18475,03/20/2021,03/26/2021,Standard Class,CUST-890,PD-102,3,0.0
18476,03/15/2023,03/18/2023,Second Class,CUST-663,PD-348,3,0.2
18477,03/18/2022,03/21/2022,Second Class,CUST-838,PD-21,1,0.0
18478,12/06/2024,12/12/2024,Standard Class,CUST-90,PD-1227,13,0.2
18479,08/12/2021,08/16/2021,Standard Class,CUST-376,PD-1148,7,0.0
18480,02/05/2024,02/11/2024,Standard Class,CUST-787,PD-1058,1,0.0
18481,08/31/2021,09/04/2021,Standard Class,CUST-436,PD-660,4,0.1
18482,08/05/2021,08/10/2021,Standard Class,CUST-616,PD-1307,9,0.0
18483,07/17/2024,07/20/2024,Second Class,CUST-334,PD-1216,3,0.3
18484,09/29/2023,10/04/2023,Standard Class,CUST-595,PD-947,8,0.0
18485,08/21/2020,08/22/2020,First Class,CUST-219,PD-1162,9,0.0
18486,01/29/2020,02/03/2020,Standard Class,CUST-806,PD-165,10,0.0
18487,07/05/2022,07/12/2022,Standard Class,CUST-309,PD-1014,12,0.4
18488,09/12/2022,09/16/2022,Standard Class,CUST-568,PD-1613,5,0.0
18489,03/29/2020,04/01/2020,Second Class,CUST-922,PD-733,4,0.0
18490,08/04/2022,08/09/2022,Standard Class,CUST-423,PD-487,13,0.0
18491,01/04/2021,01/10/2021,Standard Class,CUST-661,PD-196,10,0.0
18492,06/06/2021,06/11/2021,Standard Class,CUST-318,PD-713,5,0.0
18493,07/31/2021,08/06/2021,Standard Class,CUST-693,PD-1418,8,0.1
18494,08/22/2023,08/29/2023,Standard Class,CUST-984,PD-623,1,0.0
18495,01/29/2022,02/01/2022,Second Class,CUST-682,PD-118,3,0.0
18496,05/04/2022,05/11/2022,Standard Class,CUST-642,PD-876,13,0.1
18497,06/28/2022,07/04/2022,Standard Class,CUST-992,PD-1257,2,0.2
18498,02/06/2024,02/11/2024,Standard Class,CUST-869,PD-52,14,0.0
18499,04/24/2022,04/29/2022,Standard Class,CUST-392,PD-858,7,0.0
18500,09/29/2023,09/29/2023,Same Day,CUST-527,PD-34,6,0.0
18501,03/07/2022,03/10/2022,Second Class,CUST-634,PD-621,2,0.0
18502,06/16/2020,06/19/2020,Second Class,CUST-889,PD-1566,1,0.4
18503,12/23/2024,12/30/2024,Standard Class,CUST-882,PD-1508,13,0.0
18504,09/17/2023,09/23/2023,Standard Class,CUST-775,PD-796,7,0.4
18505,07/03/2024,07/10/2024,Standard Class,CUST-162,PD-1418,6,0.0
18506,10/09/2023,10/12/2023,Second Class,CUST-652,PD-1490,2,0.0
18507,01/15/2022,01/16/2022,First Class,CUST-271,PD-1380,14,0.0
18508,01/24/2022,01/27/2022,Second Class,CUST-81,PD-1406,7,0.0
18509,10/24/2020,10/27/2020,Second Class,CUST-151,PD-823,4,0.2
18510,05/17/2021,05/20/2021,Second Class,CUST-693,PD-1427,14,0.1
18511,03/13/2022,03/16/2022,Second Class,CUST-669,PD-449,5,0.0
18512,01/29/2022,02/01/2022,Second Class,CUST-138,PD-222,12,0.1
18513,06/22/2020,06/26/2020,Standard Class,CUST-814,PD-159,3,0.0
18514,07/16/2022,07/23/2022,Standard Class,CUST-46,PD-982,1,0.0
18515,02/16/2021,02/23/2021,Standard Class,CUST-587,PD-928,12,0.2
18516,07/03/2021,07/06/2021,Second Class,CUST-119,PD-575,2,0.0
18517,12/22/2022,12/25/2022,Second Class,CUST-697,PD-148,9,0.0
18518,02/24/2024,02/28/2024,Standard Class,CUST-214,PD-1291,2,0.0
18519,06/19/2024,06/20/2024,First Class,CUST-993,PD-223,5,0.0
18520,09/28/2024,10/01/2024,Second Class,CUST-944,PD-981,4,0.3
18521,03/30/2021,04/03/2021,Standard Class,CUST-573,PD-817,11,0.0
18522,07/27/2021,08/02/2021,Standard Class,CUST-946,PD-812,5,0.0
18523,04/10/2023,04/13/2023,Second Class,CUST-811,PD-67,10,0.0
18524,06/02/2021,06/07/2021,Standard Class,CUST-374,PD-486,11,0.0
18525,12/04/2020,12/09/2020,Standard Class,CUST-876,PD-369,9,0.0
18526,04/17/2022,04/22/2022,Standard Class,CUST-373,PD-974,11,0.0
18527,06/01/2020,06/05/2020,Standard Class,CUST-24,PD-586,9,0.2
18528,03/21/2024,03/22/2024,First Class,CUST-170,PD-838,1,0.1
18529,11/19/2022,11/25/2022,Standard Class,CUST-995,PD-945,7,0.1
18530,06/06/2024,06/12/2024,Standard Class,CUST-230,PD-682,5,0.0
18531,03/24/2021,03/30/2021,Standard Class,CUST-578,PD-1156,4,0.0
18532,08/17/2024,08/22/2024,Standard Class,CUST-729,PD-697,7,0.0
18533,06/06/2020,06/10/2020,Standard Class,CUST-129,PD-117,3,0.0
18534,06/19/2022,06/22/2022,Second Class,CUST-736,PD-179,6,0.0
18535,04/16/2021,04/20/2021,Standard Class,CUST-890,PD-1525,8,0.0
18536,06/05/2022,06/12/2022,Standard Class,CUST-835,PD-1555,1,0.0
18537,04/30/2024,05/05/2024,Standard Class,CUST-763,PD-554,1,0.0
